"id_clim","id_st","lon","lat","altitude_1km","plt_id_cfvvf","abd"
500555,68423,"3.573000","44.010000","671.527382",2847,3
667566,68640,"5.625000","43.416000","437.440615",2847,1
642910,68669,"5.310000","43.605000","242.742403",2847,1
713149,68730,"6.210000","43.002000","7.859176",2847,1
712487,68733,"6.201000","42.993000","20.385316",2847,1
712486,68734,"6.201000","42.984000","46.958111",2847,1
442858,157423,"2.952000","43.578000","483.490470",2847,6
442858,157423,"2.952000","43.578000","483.490470",2847,3
442858,157425,"2.952000","43.578000","483.490470",2847,5
442858,157425,"2.952000","43.578000","483.490470",2847,2
452786,157435,"3.051000","43.614000","522.734215",2847,3
452786,157435,"3.051000","43.614000","522.734215",2847,2
452786,157435,"3.051000","43.614000","522.734215",2847,1
436446,157475,"2.889000","43.569000","506.442993",2847,2
436446,157475,"2.889000","43.569000","506.442993",2847,1
445602,157544,"2.979000","43.587000","708.960991",2847,3
444691,157547,"2.970000","43.587000","725.034997",2847,5
444691,157547,"2.970000","43.587000","725.034997",2847,2
444691,157549,"2.970000","43.587000","725.034997",2847,6
444691,157549,"2.970000","43.587000","725.034997",2847,2
444691,157550,"2.970000","43.587000","725.034997",2847,6
444691,157550,"2.970000","43.587000","725.034997",2847,2
444691,157550,"2.970000","43.587000","725.034997",2847,1
444691,157554,"2.970000","43.587000","725.034997",2847,6
444691,157554,"2.970000","43.587000","725.034997",2847,2
444691,157557,"2.970000","43.587000","725.034997",2847,5
444691,157557,"2.970000","43.587000","725.034997",2847,1
444690,157704,"2.970000","43.578000","448.663457",2847,1
444690,157710,"2.970000","43.578000","448.663457",2847,1
444690,157712,"2.970000","43.578000","448.663457",2847,1
443776,157795,"2.961000","43.587000","478.204874",2847,6
443776,157795,"2.961000","43.587000","478.204874",2847,2
443776,157796,"2.961000","43.587000","478.204874",2847,6
443776,157796,"2.961000","43.587000","478.204874",2847,2
443776,157801,"2.961000","43.587000","478.204874",2847,6
443776,157801,"2.961000","43.587000","478.204874",2847,2
450119,157825,"3.024000","43.596000","553.723741",2847,3
450119,157825,"3.024000","43.596000","553.723741",2847,2
459722,157827,"3.123000","43.650000","412.605551",2847,6
459722,157827,"3.123000","43.650000","412.605551",2847,4
458859,157828,"3.114000","43.650000","254.834111",2847,6
458859,157828,"3.114000","43.650000","254.834111",2847,3
712487,68744,"6.201000","42.993000","20.385316",2847,3
494126,162767,"3.501000","43.740000","441.929751",2847,1
494126,162769,"3.501000","43.740000","441.929751",2847,1
496535,162774,"3.528000","43.731000","497.030287",2847,1
497334,162775,"3.537000","43.731000","442.871022",2847,1
497333,162776,"3.537000","43.722000","347.730282",2847,1
498931,162790,"3.555000","43.740000","155.493856",2847,1
495736,162793,"3.519000","43.749000","390.811515",2847,1
497334,162796,"3.537000","43.731000","442.871022",2847,1
471527,162798,"3.249000","43.641000","244.407728",2847,1
482069,162804,"3.366000","43.623000","263.015925",2847,2
449209,163230,"3.015000","43.587000","474.874224",2847,6
773939,163564,"7.326000","43.731000","398.414086",2847,2
773939,163568,"7.326000","43.731000","398.414086",2847,1
774657,163571,"7.353000","43.776000","347.440660",2847,1
712486,68745,"6.201000","42.984000","46.958111",2847,1
727206,68755,"6.399000","43.002000","143.040121",2847,1
726537,68759,"6.390000","43.002000","88.301613",2847,1
725202,68763,"6.372000","43.002000","10.031339",2847,3
693205,68780,"5.949000","43.209000","719.532184",2847,5
693205,68781,"5.949000","43.209000","719.532184",2847,4
678201,68782,"5.760000","43.335000","675.799302",2847,5
726571,68790,"6.390000","43.434000","178.156756",2847,2
639447,169317,"5.265000","44.127000","868.252945",2847,1
639447,169317,"5.265000","44.127000","868.252945",2847,2
652888,169320,"5.436000","44.253000","817.569142",2847,1
771298,169326,"7.227000","43.704000","185.180084",2847,3
771298,169326,"7.227000","43.704000","185.180084",2847,5
771058,169328,"7.218000","43.740000","253.892840",2847,5
771058,169328,"7.218000","43.740000","253.892840",2847,2
775125,169330,"7.371000","43.749000","289.009475",2847,6
772512,169336,"7.272000","43.776000","419.918500",2847,3
772512,169336,"7.272000","43.776000","419.918500",2847,5
775844,169339,"7.398000","43.812000","494.278880",2847,4
775844,169339,"7.398000","43.812000","494.278880",2847,2
774417,169340,"7.344000","43.758000","290.385179",2847,6
774417,169340,"7.344000","43.758000","290.385179",2847,3
775844,169341,"7.398000","43.812000","494.278880",2847,5
775844,169341,"7.398000","43.812000","494.278880",2847,3
776782,169342,"7.434000","43.767000","742.991545",2847,5
772517,169343,"7.272000","43.821000","637.062395",2847,5
772517,169343,"7.272000","43.821000","637.062395",2847,3
774892,169347,"7.362000","43.767000","201.616117",2847,4
774892,169347,"7.362000","43.767000","201.616117",2847,2
771058,169370,"7.218000","43.740000","253.892840",2847,2
771058,169370,"7.218000","43.740000","253.892840",2847,2
775363,169375,"7.380000","43.767000","559.660987",2847,1
771548,169380,"7.236000","43.785000","340.127712",2847,2
771546,169381,"7.236000","43.767000","340.996577",2847,2
771546,169381,"7.236000","43.767000","340.996577",2847,2
771307,169387,"7.227000","43.785000","236.660347",2847,2
774417,169389,"7.344000","43.758000","290.385179",2847,2
774417,169389,"7.344000","43.758000","290.385179",2847,1
770565,169390,"7.200000","43.722000","91.342641",2847,3
770565,169390,"7.200000","43.722000","91.342641",2847,2
771297,169395,"7.227000","43.695000","114.946813",2847,2
771297,169395,"7.227000","43.695000","114.946813",2847,2
777471,169401,"7.461000","43.776000","295.670775",2847,1
776084,169409,"7.407000","43.821000","536.708464",2847,2
775124,169410,"7.371000","43.740000","594.850027",2847,6
774890,169416,"7.362000","43.749000","273.152685",2847,3
774890,169416,"7.362000","43.749000","273.152685",2847,4
774413,169418,"7.344000","43.722000","250.924217",2847,3
774413,169418,"7.344000","43.722000","250.924217",2847,3
774652,169423,"7.353000","43.731000","484.866174",2847,2
774652,169423,"7.353000","43.731000","484.866174",2847,2
774176,169695,"7.335000","43.722000","445.694834",2847,2
775122,169707,"7.371000","43.722000","216.604042",2847,2
776781,169719,"7.434000","43.758000","317.682027",2847,2
777927,169721,"7.479000","43.749000","-0.033015",2847,2
777927,169721,"7.479000","43.749000","-0.033015",2847,2
775122,169722,"7.371000","43.722000","216.604042",2847,1
774887,169727,"7.362000","43.722000","-0.033015",2847,1
773937,169738,"7.326000","43.713000","241.656322",2847,3
775597,169739,"7.389000","43.740000","507.167047",2847,2
772984,169740,"7.290000","43.722000","30.811699",2847,4
774887,169743,"7.362000","43.722000","-0.033015",2847,1
774887,169743,"7.362000","43.722000","-0.033015",2847,1
773223,169745,"7.299000","43.722000","225.437505",2847,2
773223,169745,"7.299000","43.722000","225.437505",2847,3
773937,169751,"7.326000","43.713000","241.656322",2847,2
772750,169763,"7.281000","43.758000","273.876740",2847,2
776548,169770,"7.425000","43.749000","172.726349",2847,2
773937,169771,"7.326000","43.713000","241.656322",2847,2
773696,169775,"7.317000","43.713000","318.333676",2847,1
772985,169780,"7.290000","43.731000","70.996715",2847,2
773223,169788,"7.299000","43.722000","225.437505",2847,3
773223,169788,"7.299000","43.722000","225.437505",2847,4
773459,169792,"7.308000","43.713000","282.565392",2847,1
773459,169792,"7.308000","43.713000","282.565392",2847,3
775122,169794,"7.371000","43.722000","216.604042",2847,2
776781,169799,"7.434000","43.758000","317.682027",2847,1
777470,169800,"7.461000","43.767000","283.723879",2847,1
775122,169804,"7.371000","43.722000","216.604042",2847,3
775122,169804,"7.371000","43.722000","216.604042",2847,2
776076,169807,"7.407000","43.749000","401.310303",2847,5
776076,169807,"7.407000","43.749000","401.310303",2847,4
774888,169809,"7.362000","43.731000","370.972426",2847,5
774888,169809,"7.362000","43.731000","370.972426",2847,4
774175,169812,"7.335000","43.713000","51.374842",2847,5
776781,169823,"7.434000","43.758000","317.682027",2847,1
696732,68792,"5.994000","43.200000","225.365099",2847,2
677491,68797,"5.751000","43.353000","535.260356",2847,2
510793,68808,"3.690000","44.019000","283.289446",2847,1
510793,68809,"3.690000","44.019000","283.289446",2847,2
676788,68810,"5.742000","43.434000","726.917539",2847,1
637336,68818,"5.238000","44.190000","935.807215",2847,1
444580,68965,"2.970000","42.534000","60.570332",2847,1
725870,71476,"6.381000","43.002000","112.557434",2847,1
784832,71775,"8.748000","42.354000","638.148477",2847,6
784832,71775,"8.748000","42.354000","638.148477",2847,1
784832,71775,"8.748000","42.354000","638.148477",2847,2
784832,71777,"8.748000","42.354000","638.148477",2847,5
784832,71777,"8.748000","42.354000","638.148477",2847,2
784753,71783,"8.739000","42.354000","544.093818",2847,4
784753,71783,"8.739000","42.354000","544.093818",2847,4
784753,71784,"8.739000","42.354000","544.093818",2847,4
784753,71784,"8.739000","42.354000","544.093818",2847,3
784753,71784,"8.739000","42.354000","544.093818",2847,2
784754,71788,"8.739000","42.363000","344.254821",2847,2
784754,71788,"8.739000","42.363000","344.254821",2847,3
784754,71788,"8.739000","42.363000","344.254821",2847,2
784754,71788,"8.739000","42.363000","344.254821",2847,2
784754,71795,"8.739000","42.363000","344.254821",2847,2
28620,175775,"-2.286000","47.241000","17.851126",2847,6
784754,71795,"8.739000","42.363000","344.254821",2847,3
784675,71803,"8.730000","42.354000","447.504970",2847,5
784675,71803,"8.730000","42.354000","447.504970",2847,2
784675,71803,"8.730000","42.354000","447.504970",2847,1
784754,71810,"8.739000","42.363000","344.254821",2847,3
784754,71810,"8.739000","42.363000","344.254821",2847,2
784832,71817,"8.748000","42.354000","638.148477",2847,1
788431,178954,"9.036000","41.472000","-0.033015",2847,1
771066,103184,"7.218000","43.812000","268.735954",2847,2
777932,103190,"7.479000","43.794000","104.448025",2847,3
777932,103190,"7.479000","43.794000","104.448025",2847,2
508480,181306,"3.663000","44.163000","499.057639",2847,6
508480,181306,"3.663000","44.163000","499.057639",2847,2
508480,181306,"3.663000","44.163000","499.057639",2847,2
526134,181308,"3.870000","44.145000","246.797108",2847,6
526134,181308,"3.870000","44.145000","246.797108",2847,2
526134,181308,"3.870000","44.145000","246.797108",2847,2
526134,181310,"3.870000","44.145000","246.797108",2847,5
526134,181310,"3.870000","44.145000","246.797108",2847,3
526134,181310,"3.870000","44.145000","246.797108",2847,2
516180,181329,"3.753000","44.136000","352.943473",2847,3
516180,181329,"3.753000","44.136000","352.943473",2847,1
520031,181330,"3.798000","44.208000","511.221752",2847,3
520031,181330,"3.798000","44.208000","511.221752",2847,2
515418,181335,"3.744000","44.199000","698.389798",2847,2
515418,181335,"3.744000","44.199000","698.389798",2847,2
502162,181338,"3.591000","44.163000","1085.541652",2847,2
523846,181340,"3.843000","44.118000","345.413308",2847,1
523846,181340,"3.843000","44.118000","345.413308",2847,2
652799,75120,"5.436000","43.452000","255.775381",2847,2
651379,75122,"5.418000","43.461000","228.044100",2847,1
652799,75123,"5.436000","43.452000","255.775381",2847,3
652799,75123,"5.436000","43.452000","255.775381",2847,2
652089,75126,"5.427000","43.452000","227.102830",2847,2
778162,103198,"7.488000","43.803000","104.737647",2847,2
778162,103198,"7.488000","43.803000","104.737647",2847,2
777700,103205,"7.470000","43.785000","183.225137",2847,2
777700,103205,"7.470000","43.785000","183.225137",2847,1
774183,103218,"7.335000","43.785000","144.488230",2847,4
774183,103218,"7.335000","43.785000","144.488230",2847,2
774183,103219,"7.335000","43.785000","144.488230",2847,2
774183,103219,"7.335000","43.785000","144.488230",2847,1
774177,103239,"7.335000","43.731000","479.363361",2847,2
773460,103247,"7.308000","43.722000","290.819611",2847,2
773461,103251,"7.308000","43.731000","94.383670",2847,2
774889,103253,"7.362000","43.740000","677.030195",2847,3
774889,103253,"7.362000","43.740000","677.030195",2847,4
771787,103271,"7.245000","43.767000","533.305409",2847,3
771787,103271,"7.245000","43.767000","533.305409",2847,2
772513,103276,"7.272000","43.785000","336.073007",2847,2
772513,103276,"7.272000","43.785000","336.073007",2847,2
772512,103281,"7.272000","43.776000","419.918500",2847,2
772512,103281,"7.272000","43.776000","419.918500",2847,5
772028,103285,"7.254000","43.749000","393.200895",2847,6
772028,103285,"7.254000","43.749000","393.200895",2847,3
452728,186321,"3.051000","43.092000","30.304861",2847,1
456207,186324,"3.087000","43.137000","93.369994",2847,1
772270,103297,"7.263000","43.758000","284.230717",2847,6
772270,103297,"7.263000","43.758000","284.230717",2847,3
774658,103302,"7.353000","43.785000","263.305547",2847,1
774417,103303,"7.344000","43.758000","290.385179",2847,6
774417,103303,"7.344000","43.758000","290.385179",2847,3
771543,103304,"7.236000","43.740000","313.554918",2847,4
771543,103304,"7.236000","43.740000","313.554918",2847,2
773462,103306,"7.308000","43.740000","70.779498",2847,2
776084,103313,"7.407000","43.821000","536.708464",2847,2
776084,103313,"7.407000","43.821000","536.708464",2847,2
774183,103316,"7.335000","43.785000","144.488230",2847,4
774183,103316,"7.335000","43.785000","144.488230",2847,2
771298,103328,"7.227000","43.704000","185.180084",2847,3
771298,103328,"7.227000","43.704000","185.180084",2847,5
777470,103329,"7.461000","43.767000","283.723879",2847,5
777470,103329,"7.461000","43.767000","283.723879",2847,3
774899,103347,"7.362000","43.830000","431.430964",2847,2
774899,103347,"7.362000","43.830000","431.430964",2847,2
776788,103357,"7.434000","43.821000","640.103424",2847,2
776788,103357,"7.434000","43.821000","640.103424",2847,1
776320,103359,"7.416000","43.821000","629.749447",2847,3
776320,103359,"7.416000","43.821000","629.749447",2847,2
774413,103360,"7.344000","43.722000","250.924217",2847,3
774413,103360,"7.344000","43.722000","250.924217",2847,3
775836,103367,"7.398000","43.740000","446.201672",2847,2
773460,103375,"7.308000","43.722000","290.819611",2847,2
773460,103375,"7.308000","43.722000","290.819611",2847,3
773460,103383,"7.308000","43.722000","290.819611",2847,3
772753,103393,"7.281000","43.785000","303.273346",2847,2
772753,103393,"7.281000","43.785000","303.273346",2847,4
771058,103394,"7.218000","43.740000","253.892840",2847,5
771058,103394,"7.218000","43.740000","253.892840",2847,2
772512,103402,"7.272000","43.776000","419.918500",2847,3
772512,103402,"7.272000","43.776000","419.918500",2847,5
774656,103413,"7.353000","43.767000","177.649918",2847,4
774656,103413,"7.353000","43.767000","177.649918",2847,2
771543,103414,"7.236000","43.740000","313.554918",2847,4
771543,103414,"7.236000","43.740000","313.554918",2847,2
774183,103418,"7.335000","43.785000","144.488230",2847,3
774183,103418,"7.335000","43.785000","144.488230",2847,2
784754,78976,"8.739000","42.363000","344.254821",2847,3
784754,78976,"8.739000","42.363000","344.254821",2847,2
784754,78976,"8.739000","42.363000","344.254821",2847,2
784754,78978,"8.739000","42.363000","344.254821",2847,3
784754,78978,"8.739000","42.363000","344.254821",2847,2
784754,78978,"8.739000","42.363000","344.254821",2847,1
784754,78978,"8.739000","42.363000","344.254821",2847,2
784754,78978,"8.739000","42.363000","344.254821",2847,2
784754,78979,"8.739000","42.363000","344.254821",2847,2
784754,78979,"8.739000","42.363000","344.254821",2847,2
784754,78979,"8.739000","42.363000","344.254821",2847,2
784754,78980,"8.739000","42.363000","344.254821",2847,3
27500,191243,"-2.349000","46.710000","26.829400",2847,1
784754,78980,"8.739000","42.363000","344.254821",2847,2
784754,78980,"8.739000","42.363000","344.254821",2847,1
784754,78982,"8.739000","42.363000","344.254821",2847,3
784754,78982,"8.739000","42.363000","344.254821",2847,3
784754,78982,"8.739000","42.363000","344.254821",2847,1
784754,78982,"8.739000","42.363000","344.254821",2847,1
784754,78982,"8.739000","42.363000","344.254821",2847,2
784754,78984,"8.739000","42.363000","344.254821",2847,4
784754,78984,"8.739000","42.363000","344.254821",2847,2
681838,193710,"5.805000","43.875000","675.509681",2847,3
684001,193716,"5.832000","43.884000","665.155704",2847,6
683280,193717,"5.823000","43.884000","701.141204",2847,1
683279,193718,"5.823000","43.875000","555.533877",2847,1
127435,193807,"-0.405000","45.684000","5.252581",2847,1
727873,193813,"6.408000","43.011000","72.806850",2847,1
62740,194583,"-1.251000","45.990000","11.045015",2847,3
60606,194585,"-1.287000","45.981000","10.248556",2847,3
60606,194586,"-1.287000","45.981000","10.248556",2847,3
62740,194588,"-1.251000","45.990000","11.045015",2847,3
67920,194590,"-1.170000","45.207000","13.217178",2847,2
723867,194667,"6.354000","43.173000","339.838090",2847,2
73673,197484,"-1.089000","45.549000","23.715966",2847,6
74349,197486,"-1.080000","45.558000","6.411068",2847,5
766862,199834,"7.074000","43.605000","109.444000",2847,2
768814,79470,"7.137000","43.551000","28.349914",2847,1
774659,103424,"7.353000","43.794000","179.677271",2847,2
774659,103424,"7.353000","43.794000","179.677271",2847,2
772273,103427,"7.263000","43.785000","396.314328",2847,2
772273,103427,"7.263000","43.785000","396.314328",2847,3
773703,103428,"7.317000","43.776000","517.521024",2847,2
773703,103428,"7.317000","43.776000","517.521024",2847,2
772273,103430,"7.263000","43.785000","396.314328",2847,2
772273,103430,"7.263000","43.785000","396.314328",2847,2
775127,103441,"7.371000","43.767000","302.476886",2847,1
774894,103445,"7.362000","43.785000","286.402880",2847,1
771786,103451,"7.245000","43.758000","316.668351",2847,3
771786,103451,"7.245000","43.758000","316.668351",2847,2
770565,103456,"7.200000","43.722000","91.342641",2847,3
770565,103456,"7.200000","43.722000","91.342641",2847,2
771304,103459,"7.227000","43.758000","227.030424",2847,1
774413,103484,"7.344000","43.722000","250.924217",2847,3
774413,103484,"7.344000","43.722000","250.924217",2847,3
773459,103487,"7.308000","43.713000","282.565392",2847,3
773459,103487,"7.308000","43.713000","282.565392",2847,2
774654,103492,"7.353000","43.749000","257.368301",2847,3
789967,85238,"9.135000","41.400000","14.737693",2847,1
774654,103492,"7.353000","43.749000","257.368301",2847,3
773460,103496,"7.308000","43.722000","290.819611",2847,2
774176,103506,"7.335000","43.722000","445.694834",2847,3
774887,103516,"7.362000","43.722000","-0.033015",2847,2
671789,212339,"5.679000","43.236000","405.292602",2847,2
776328,103959,"7.416000","43.893000","440.771265",2847,1
772527,103974,"7.272000","43.911000","770.722826",2847,1
784193,204575,"8.658000","42.417000","25.381291",2847,1
783937,204583,"8.577000","42.372000","154.624991",2847,3
783937,204583,"8.577000","42.372000","154.624991",2847,2
783928,204594,"8.568000","42.363000","278.583093",2847,2
783928,204594,"8.568000","42.363000","278.583093",2847,2
783928,204594,"8.568000","42.363000","278.583093",2847,1
783935,204597,"8.577000","42.354000","390.377083",2847,3
783935,204597,"8.577000","42.354000","390.377083",2847,3
783935,204597,"8.577000","42.354000","390.377083",2847,2
783949,204605,"8.586000","42.354000","195.606466",2847,1
775131,204699,"7.371000","43.803000","429.910449",2847,1
772279,204704,"7.263000","43.839000","613.892657",2847,1
777476,204705,"7.461000","43.821000","953.112113",2847,2
772040,204709,"7.254000","43.857000","791.865213",2847,2
773475,204711,"7.308000","43.857000","473.136493",2847,1
100840,206024,"-0.738000","45.900000","24.077994",2847,1
100840,206031,"-0.738000","45.900000","24.077994",2847,1
678915,208830,"5.769000","43.344000","687.528983",2847,1
672509,208850,"5.688000","43.335000","634.745421",2847,2
792807,209499,"9.306000","42.543000","1017.770166",2847,3
792807,209500,"9.306000","42.543000","1017.770166",2847,2
792685,209507,"9.297000","42.543000","861.953672",2847,6
793173,209509,"9.333000","42.426000","1012.701785",2847,4
791234,209513,"9.207000","41.967000","1107.118471",2847,1
715179,210218,"6.237000","43.452000","247.448757",2847,5
745770,210223,"6.660000","43.650000","651.253860",2847,6
772041,210227,"7.254000","43.866000","905.324527",2847,6
650653,121481,"5.409000","43.335000","105.678917",2847,2
777935,103985,"7.479000","43.821000","352.798663",2847,2
652786,121512,"5.436000","43.335000","105.389296",2847,2
774425,104020,"7.344000","43.830000","441.060886",2847,2
774425,104020,"7.344000","43.830000","441.060886",2847,1
673212,97127,"5.697000","43.254000","359.966801",2847,4
673212,97129,"5.697000","43.254000","359.966801",2847,4
673923,97138,"5.706000","43.254000","397.328004",2847,3
673212,97141,"5.697000","43.254000","359.966801",2847,1
673212,97142,"5.697000","43.254000","359.966801",2847,3
673212,97143,"5.697000","43.254000","359.966801",2847,2
654904,121521,"5.463000","43.326000","140.867958",2847,1
646379,121525,"5.355000","43.281000","38.631486",2847,1
773711,104036,"7.317000","43.848000","736.040623",2847,1
773219,99992,"7.299000","43.686000","-0.033015",2847,3
773219,99992,"7.299000","43.686000","-0.033015",2847,2
773219,99993,"7.299000","43.686000","-0.033015",2847,2
773219,99996,"7.299000","43.686000","-0.033015",2847,2
773219,99999,"7.299000","43.686000","-0.033015",2847,2
773219,100002,"7.299000","43.686000","-0.033015",2847,1
773219,100002,"7.299000","43.686000","-0.033015",2847,1
773220,100014,"7.299000","43.695000","182.139055",2847,1
773937,100021,"7.326000","43.713000","241.656322",2847,2
774413,100023,"7.344000","43.722000","250.924217",2847,1
632385,212898,"5.175000","44.163000","768.623068",2847,1
774652,100024,"7.353000","43.731000","484.866174",2847,2
774175,100025,"7.335000","43.713000","51.374842",2847,1
774887,100052,"7.362000","43.722000","-0.033015",2847,3
774887,100052,"7.362000","43.722000","-0.033015",2847,4
774413,100057,"7.344000","43.722000","250.924217",2847,2
773696,100059,"7.317000","43.713000","318.333676",2847,4
768547,100102,"7.128000","43.560000","41.165676",2847,4
768547,100102,"7.128000","43.560000","41.165676",2847,4
777928,100108,"7.479000","43.758000","14.592882",2847,4
777928,100108,"7.479000","43.758000","14.592882",2847,4
776781,100112,"7.434000","43.758000","317.682027",2847,1
775122,100125,"7.371000","43.722000","216.604042",2847,1
775122,100129,"7.371000","43.722000","216.604042",2847,1
775596,100131,"7.389000","43.731000","236.587941",2847,1
775122,100142,"7.371000","43.722000","216.604042",2847,1
773937,100143,"7.326000","43.713000","241.656322",2847,4
772984,100147,"7.290000","43.722000","30.811699",2847,4
776076,100154,"7.407000","43.749000","401.310303",2847,2
772984,100504,"7.290000","43.722000","30.811699",2847,5
773937,100505,"7.326000","43.713000","241.656322",2847,2
774652,100507,"7.353000","43.731000","484.866174",2847,2
773474,104053,"7.308000","43.848000","640.393045",2847,1
639447,100920,"5.265000","44.127000","868.252945",2847,1
777934,104069,"7.479000","43.812000","338.172765",2847,2
777934,104069,"7.479000","43.812000","338.172765",2847,1
769070,104075,"7.146000","43.650000","6.845500",2847,5
769070,104075,"7.146000","43.650000","6.845500",2847,3
769070,104076,"7.146000","43.650000","6.845500",2847,4
769070,104076,"7.146000","43.650000","6.845500",2847,3
768280,104078,"7.119000","43.641000","102.710295",2847,2
768280,104078,"7.119000","43.641000","102.710295",2847,3
773471,104093,"7.308000","43.821000","362.428585",2847,1
773711,104095,"7.317000","43.848000","736.040623",2847,2
773711,104096,"7.317000","43.848000","736.040623",2847,1
768282,104126,"7.119000","43.659000","13.289584",2847,1
776083,104129,"7.407000","43.812000","666.169380",2847,2
646379,121527,"5.355000","43.281000","38.631486",2847,4
635188,121549,"5.211000","43.938000","529.757543",2847,2
671789,212344,"5.679000","43.236000","405.292602",2847,1
775122,102818,"7.371000","43.722000","216.604042",2847,4
775122,102818,"7.371000","43.722000","216.604042",2847,4
773697,102819,"7.317000","43.722000","454.455891",2847,2
773697,102819,"7.317000","43.722000","454.455891",2847,4
774177,102820,"7.335000","43.731000","479.363361",2847,2
775124,102823,"7.371000","43.740000","594.850027",2847,6
774175,102827,"7.335000","43.713000","51.374842",2847,2
774175,102827,"7.335000","43.713000","51.374842",2847,3
773937,102828,"7.326000","43.713000","241.656322",2847,4
773937,102828,"7.326000","43.713000","241.656322",2847,4
20363,213502,"-2.862000","47.529000","2.356363",2847,5
20363,213502,"-2.862000","47.529000","2.356363",2847,3
774413,102830,"7.344000","43.722000","250.924217",2847,3
20363,213506,"-2.862000","47.529000","2.356363",2847,5
20363,213506,"-2.862000","47.529000","2.356363",2847,2
20363,213506,"-2.862000","47.529000","2.356363",2847,1
773938,102837,"7.326000","43.722000","538.518600",2847,3
773938,102837,"7.326000","43.722000","538.518600",2847,3
774888,102839,"7.362000","43.731000","370.972426",2847,2
774888,102839,"7.362000","43.731000","370.972426",2847,4
774887,102843,"7.362000","43.722000","-0.033015",2847,2
774887,102843,"7.362000","43.722000","-0.033015",2847,2
774176,102845,"7.335000","43.722000","445.694834",2847,1
774413,102859,"7.344000","43.722000","250.924217",2847,3
774177,102861,"7.335000","43.731000","479.363361",2847,2
775124,102877,"7.371000","43.740000","594.850027",2847,3
774888,102879,"7.362000","43.731000","370.972426",2847,2
774888,102880,"7.362000","43.731000","370.972426",2847,2
774888,102882,"7.362000","43.731000","370.972426",2847,1
773938,102888,"7.326000","43.722000","538.518600",2847,2
772985,102890,"7.290000","43.731000","70.996715",2847,6
772985,102891,"7.290000","43.731000","70.996715",2847,5
772985,102891,"7.290000","43.731000","70.996715",2847,4
774655,102895,"7.353000","43.758000","429.258801",2847,5
774655,102895,"7.353000","43.758000","429.258801",2847,3
772514,102896,"7.272000","43.794000","383.064134",2847,2
772514,102896,"7.272000","43.794000","383.064134",2847,6
773697,102902,"7.317000","43.722000","454.455891",2847,1
773462,102903,"7.308000","43.740000","70.779498",2847,2
773461,102904,"7.308000","43.731000","94.383670",2847,2
773460,102907,"7.308000","43.722000","290.819611",2847,2
773459,102908,"7.308000","43.713000","282.565392",2847,3
773459,102908,"7.308000","43.713000","282.565392",2847,2
774413,103368,"7.344000","43.722000","250.924217",2847,4
774413,103368,"7.344000","43.722000","250.924217",2847,3
773461,103369,"7.308000","43.731000","94.383670",2847,2
774654,103371,"7.353000","43.749000","257.368301",2847,3
774654,103371,"7.353000","43.749000","257.368301",2847,3
773460,103372,"7.308000","43.722000","290.819611",2847,2
774653,103377,"7.353000","43.740000","630.183879",2847,3
774653,103377,"7.353000","43.740000","630.183879",2847,2
774652,103384,"7.353000","43.731000","484.866174",2847,2
774652,103384,"7.353000","43.731000","484.866174",2847,2
772028,103400,"7.254000","43.749000","393.200895",2847,6
772028,103400,"7.254000","43.749000","393.200895",2847,3
774895,103401,"7.362000","43.794000","236.515536",2847,4
774895,103401,"7.362000","43.794000","236.515536",2847,3
772517,103409,"7.272000","43.821000","637.062395",2847,5
772517,103409,"7.272000","43.821000","637.062395",2847,3
774186,103411,"7.335000","43.812000","362.211369",2847,4
774186,103411,"7.335000","43.812000","362.211369",2847,2
773228,103412,"7.299000","43.767000","543.442170",2847,4
773228,103412,"7.299000","43.767000","543.442170",2847,3
772028,103415,"7.254000","43.749000","393.200895",2847,4
772028,103415,"7.254000","43.749000","393.200895",2847,2
771305,103416,"7.227000","43.767000","236.515536",2847,4
771305,103416,"7.227000","43.767000","236.515536",2847,3
771786,103420,"7.245000","43.758000","316.668351",2847,2
771786,103420,"7.245000","43.758000","316.668351",2847,2
772752,103425,"7.281000","43.776000","326.008652",2847,2
772752,103425,"7.281000","43.776000","326.008652",2847,2
776089,103438,"7.407000","43.866000","1048.832097",2847,2
774181,103444,"7.335000","43.767000","116.467327",2847,2
774181,103444,"7.335000","43.767000","116.467327",2847,1
774655,103448,"7.353000","43.758000","429.258801",2847,1
772509,103450,"7.272000","43.749000","194.954817",2847,2
772509,103450,"7.272000","43.749000","194.954817",2847,2
771548,103453,"7.236000","43.785000","340.127712",2847,2
771548,103454,"7.236000","43.785000","340.127712",2847,2
774417,103455,"7.344000","43.758000","290.385179",2847,2
774417,103455,"7.344000","43.758000","290.385179",2847,1
771297,103461,"7.227000","43.695000","114.946813",2847,2
771297,103461,"7.227000","43.695000","114.946813",2847,2
771300,103462,"7.227000","43.722000","214.142257",2847,2
771300,103462,"7.227000","43.722000","214.142257",2847,2
771303,103463,"7.227000","43.749000","232.750453",2847,2
771785,103468,"7.245000","43.749000","300.883967",2847,3
771785,103468,"7.245000","43.749000","300.883967",2847,2
771548,103471,"7.236000","43.785000","340.127712",2847,1
771548,103471,"7.236000","43.785000","340.127712",2847,2
775124,103476,"7.371000","43.740000","594.850027",2847,6
784107,134664,"8.640000","42.246000","327.094734",2847,1
784107,134665,"8.640000","42.246000","327.094734",2847,5
784107,134665,"8.640000","42.246000","327.094734",2847,4
